"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","HUR","WOMEN","PC_LF","Q","1995-Q2",8.220117,
"ISR","HUR","WOMEN","PC_LF","Q","1995-Q3",8.138072,
"ISR","HUR","WOMEN","PC_LF","Q","1995-Q4",8.000031,
"ISR","HUR","WOMEN","PC_LF","Q","1996-Q1",7.599096,
"ISR","HUR","WOMEN","PC_LF","Q","1996-Q2",7.25998,
"ISR","HUR","WOMEN","PC_LF","Q","1996-Q3",7.745634,
"ISR","HUR","WOMEN","PC_LF","Q","1996-Q4",8.257658,
"ISR","HUR","WOMEN","PC_LF","Q","1997-Q1",8.370271,
"ISR","HUR","WOMEN","PC_LF","Q","1997-Q2",8.908893,
"ISR","HUR","WOMEN","PC_LF","Q","1997-Q3",9.110852,
"ISR","HUR","WOMEN","PC_LF","Q","1997-Q4",9.209564,
"ISR","HUR","WOMEN","PC_LF","Q","1998-Q1",9.209564,
"ISR","HUR","WOMEN","PC_LF","Q","1998-Q2",9.855849,
"ISR","HUR","WOMEN","PC_LF","Q","1998-Q3",8.73179,
"ISR","HUR","WOMEN","PC_LF","Q","1998-Q4",8.64146,
"ISR","HUR","WOMEN","PC_LF","Q","1999-Q1",8.862203,
"ISR","HUR","WOMEN","PC_LF","Q","1999-Q2",9.835932,
"ISR","HUR","WOMEN","PC_LF","Q","1999-Q3",9.204418,
"ISR","HUR","WOMEN","PC_LF","Q","1999-Q4",9.428948,
"ISR","HUR","WOMEN","PC_LF","Q","2000-Q1",9.137075,
"ISR","HUR","WOMEN","PC_LF","Q","2000-Q2",9.013369,
"ISR","HUR","WOMEN","PC_LF","Q","2000-Q3",9.344483,
"ISR","HUR","WOMEN","PC_LF","Q","2000-Q4",9.502828,
"ISR","HUR","WOMEN","PC_LF","Q","2001-Q1",9.523993,
"ISR","HUR","WOMEN","PC_LF","Q","2001-Q2",9.562311,
"ISR","HUR","WOMEN","PC_LF","Q","2001-Q3",9.859358,
"ISR","HUR","WOMEN","PC_LF","Q","2001-Q4",10.5113,
"ISR","HUR","WOMEN","PC_LF","Q","2002-Q1",10.41352,
"ISR","HUR","WOMEN","PC_LF","Q","2002-Q2",10.53588,
"ISR","HUR","WOMEN","PC_LF","Q","2002-Q3",10.86078,
"ISR","HUR","WOMEN","PC_LF","Q","2002-Q4",10.30234,
"ISR","HUR","WOMEN","PC_LF","Q","2003-Q1",10.79944,
"ISR","HUR","WOMEN","PC_LF","Q","2003-Q2",10.91027,
"ISR","HUR","WOMEN","PC_LF","Q","2003-Q3",11.52266,
"ISR","HUR","WOMEN","PC_LF","Q","2003-Q4",11.78628,
"ISR","HUR","WOMEN","PC_LF","Q","2004-Q1",12.17489,
"ISR","HUR","WOMEN","PC_LF","Q","2004-Q2",11.31246,
"ISR","HUR","WOMEN","PC_LF","Q","2004-Q3",11.00176,
"ISR","HUR","WOMEN","PC_LF","Q","2004-Q4",10.50389,
"ISR","HUR","WOMEN","PC_LF","Q","2005-Q1",10.06209,
"ISR","HUR","WOMEN","PC_LF","Q","2005-Q2",9.870562,
"ISR","HUR","WOMEN","PC_LF","Q","2005-Q3",9.143369,
"ISR","HUR","WOMEN","PC_LF","Q","2005-Q4",9.496469,
"ISR","HUR","WOMEN","PC_LF","Q","2006-Q1",9.210663,
"ISR","HUR","WOMEN","PC_LF","Q","2006-Q2",9.261604,
"ISR","HUR","WOMEN","PC_LF","Q","2006-Q3",8.819551,
"ISR","HUR","WOMEN","PC_LF","Q","2006-Q4",8.628819,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q1",8.352059,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q2",8.25683,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q3",7.658835,
"ISR","HUR","WOMEN","PC_LF","Q","2007-Q4",7.206964,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q1",6.674542,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q2",6.37338,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q3",6.444757,
"ISR","HUR","WOMEN","PC_LF","Q","2008-Q4",6.711328,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q1",7.885586,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q2",8.011743,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q3",7.579809,
"ISR","HUR","WOMEN","PC_LF","Q","2009-Q4",6.873067,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q1",6.621851,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q2",6.370586,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q3",6.505607,
"ISR","HUR","WOMEN","PC_LF","Q","2010-Q4",6.309573,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q1",5.667084,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q2",5.387681,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q3",5.7,
"ISR","HUR","WOMEN","PC_LF","Q","2011-Q4",5.7,"B"
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q1",7.648587,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q2",7.086223,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q3",6.677146,
"ISR","HUR","WOMEN","PC_LF","Q","2012-Q4",6.697135,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q1",6.823514,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q2",6.525224,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q3",5.888994,
"ISR","HUR","WOMEN","PC_LF","Q","2013-Q4",5.790976,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q1",5.705893,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q2",6.099001,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q3",6.101268,
"ISR","HUR","WOMEN","PC_LF","Q","2014-Q4",5.553488,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q1",5.535506,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q2",5.195859,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q3",5.367312,
"ISR","HUR","WOMEN","PC_LF","Q","2015-Q4",5.597937,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q1",5.491657,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q2",4.99749,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q3",4.873996,
"ISR","HUR","WOMEN","PC_LF","Q","2016-Q4",4.637053,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q1",4.569356,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q2",4.452786,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q3",4.061232,
"ISR","HUR","WOMEN","PC_LF","Q","2017-Q4",4.149665,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q1",3.701201,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q2",3.91007,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q3",4.050771,
"ISR","HUR","WOMEN","PC_LF","Q","2018-Q4",4.164767,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q1",4.203371,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q2",4.001182,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q3",3.873912,
"ISR","HUR","WOMEN","PC_LF","Q","2019-Q4",3.852681,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q1",3.602967,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q2",3.754017,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q3",4.437764,
"ISR","HUR","WOMEN","PC_LF","Q","2020-Q4",4.573694,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q1",4.929622,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q2",5.408813,
"ISR","HUR","WOMEN","PC_LF","Q","2021-Q3",4.889363,
"ISR","HUR","WOMEN","PC_LF","A","1995",8.585332,
"ISR","HUR","WOMEN","PC_LF","A","1996",7.798814,
"ISR","HUR","WOMEN","PC_LF","A","1997",8.772743,
"ISR","HUR","WOMEN","PC_LF","A","1998",9.195309,
"ISR","HUR","WOMEN","PC_LF","A","1999",9.389211,
"ISR","HUR","WOMEN","PC_LF","A","2000",9.175968,
"ISR","HUR","WOMEN","PC_LF","A","2001",9.886624,
"ISR","HUR","WOMEN","PC_LF","A","2002",10.58544,
"ISR","HUR","WOMEN","PC_LF","A","2003",11.31172,
"ISR","HUR","WOMEN","PC_LF","A","2004",11.36946,
"ISR","HUR","WOMEN","PC_LF","A","2005",9.526857,
"ISR","HUR","WOMEN","PC_LF","A","2006",8.990445,
"ISR","HUR","WOMEN","PC_LF","A","2007",7.944839,
"ISR","HUR","WOMEN","PC_LF","A","2008",6.503122,
"ISR","HUR","WOMEN","PC_LF","A","2009",7.538583,
"ISR","HUR","WOMEN","PC_LF","A","2010",6.493265,
"ISR","HUR","WOMEN","PC_LF","A","2011",5.618898,"B"
"ISR","HUR","WOMEN","PC_LF","A","2012",6.958333,
"ISR","HUR","WOMEN","PC_LF","A","2013",6.258333,
"ISR","HUR","WOMEN","PC_LF","A","2014",5.916667,
"ISR","HUR","WOMEN","PC_LF","A","2015",5.391667,
"ISR","HUR","WOMEN","PC_LF","A","2016",4.933333,
"ISR","HUR","WOMEN","PC_LF","A","2017",4.316667,
"ISR","HUR","WOMEN","PC_LF","A","2018",3.958333,
"ISR","HUR","WOMEN","PC_LF","A","2019",3.908333,
"ISR","HUR","WOMEN","PC_LF","A","2020",4.116667,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q1",12.83333,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q2",12.93333,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q3",13.5,
"SVK","HUR","WOMEN","PC_LF","Q","1998-Q4",13.96667,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q1",15.36667,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q2",16.23333,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q3",16.9,
"SVK","HUR","WOMEN","PC_LF","Q","1999-Q4",17.8,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q1",17.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q2",18.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q3",19.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2000-Q4",18.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q1",18.66667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q2",18.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q3",19.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2001-Q4",19.1,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q1",19.23333,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q2",19,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q3",18.7,
"SVK","HUR","WOMEN","PC_LF","Q","2002-Q4",18.6,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q1",17.83333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q2",17.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q3",17.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2003-Q4",18.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q1",19.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q2",19.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q3",19.23333,
"SVK","HUR","WOMEN","PC_LF","Q","2004-Q4",18.7,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q1",18.06667,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q2",17.4,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q3",17.13333,
"SVK","HUR","WOMEN","PC_LF","Q","2005-Q4",16.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q1",16.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q2",15.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q3",14.26667,
"SVK","HUR","WOMEN","PC_LF","Q","2006-Q4",13.66667,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q1",12.73333,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q2",12.9,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q3",13.03333,
"SVK","HUR","WOMEN","PC_LF","Q","2007-Q4",12.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q1",12,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q2",11.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q3",10.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2008-Q4",10.1,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q1",11.3,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q2",12.5,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q3",13.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2009-Q4",14.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q1",15.3,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q2",15.16667,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q3",14.43333,
"SVK","HUR","WOMEN","PC_LF","Q","2010-Q4",13.96667,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q1",13.9,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q2",13.33333,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q3",13.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2011-Q4",14.16667,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q1",14.33333,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q2",14.43333,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q3",14.56667,
"SVK","HUR","WOMEN","PC_LF","Q","2012-Q4",14.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q1",14.93333,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q2",14.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q3",14.53333,
"SVK","HUR","WOMEN","PC_LF","Q","2013-Q4",13.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q1",13.86667,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q2",13.76667,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q3",13.6,
"SVK","HUR","WOMEN","PC_LF","Q","2014-Q4",13.33333,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q1",13.36667,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q2",12.96667,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q3",12.83333,
"SVK","HUR","WOMEN","PC_LF","Q","2015-Q4",12.4,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q1",11.73333,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q2",11.23333,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q3",10.46667,
"SVK","HUR","WOMEN","PC_LF","Q","2016-Q4",9.6,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q1",8.833333,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q2",8.5,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q3",8.1,
"SVK","HUR","WOMEN","PC_LF","Q","2017-Q4",8.233334,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q1",7.433333,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q2",7.366667,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q3",6.766667,
"SVK","HUR","WOMEN","PC_LF","Q","2018-Q4",6.6,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q1",6.033333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q2",5.833333,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q3",6,
"SVK","HUR","WOMEN","PC_LF","Q","2019-Q4",5.933333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q1",6.233333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q2",6.733333,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q3",7.6,
"SVK","HUR","WOMEN","PC_LF","Q","2020-Q4",7.6,"B"
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q1",7.766667,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q2",7.1,
"SVK","HUR","WOMEN","PC_LF","Q","2021-Q3",6.6,
"LVA","HUR","MEN","PC_LF","Q","1998-Q2",15.2,
"LVA","HUR","MEN","PC_LF","Q","1998-Q3",14.5,
"LVA","HUR","MEN","PC_LF","Q","1998-Q4",13.66667,
"LVA","HUR","MEN","PC_LF","Q","1999-Q1",13.93333,
"LVA","HUR","MEN","PC_LF","Q","1999-Q2",14.03333,
"LVA","HUR","MEN","PC_LF","Q","1999-Q3",14.8,
"LVA","HUR","MEN","PC_LF","Q","1999-Q4",15.46667,
"LVA","HUR","MEN","PC_LF","Q","2000-Q1",15.23333,
"LVA","HUR","MEN","PC_LF","Q","2000-Q2",15.03333,
"LVA","HUR","MEN","PC_LF","Q","2000-Q3",15.36667,
"LVA","HUR","MEN","PC_LF","Q","2000-Q4",15.63333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q1",14.96667,
"LVA","HUR","MEN","PC_LF","Q","2001-Q2",14.33333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q3",14.23333,
"LVA","HUR","MEN","PC_LF","Q","2001-Q4",14.73333,
"LVA","HUR","MEN","PC_LF","Q","2002-Q1",13.06667,
"LVA","HUR","MEN","PC_LF","Q","2002-Q2",14.46667,
"LVA","HUR","MEN","PC_LF","Q","2002-Q3",11.73333,
"LVA","HUR","MEN","PC_LF","Q","2002-Q4",13.53333,
"LVA","HUR","MEN","PC_LF","Q","2003-Q1",11.2,
"LVA","HUR","MEN","PC_LF","Q","2003-Q2",11.76667,
"LVA","HUR","MEN","PC_LF","Q","2003-Q3",12.86667,
"LVA","HUR","MEN","PC_LF","Q","2003-Q4",10.53333,
"LVA","HUR","MEN","PC_LF","Q","2004-Q1",11.7,
"LVA","HUR","MEN","PC_LF","Q","2004-Q2",10.83333,
"LVA","HUR","MEN","PC_LF","Q","2004-Q3",11.86667,
"LVA","HUR","MEN","PC_LF","Q","2004-Q4",11.73333,
"LVA","HUR","MEN","PC_LF","Q","2005-Q1",10.26667,
"LVA","HUR","MEN","PC_LF","Q","2005-Q2",10.6,
"LVA","HUR","MEN","PC_LF","Q","2005-Q3",10.16667,
"LVA","HUR","MEN","PC_LF","Q","2005-Q4",9.366667,
"LVA","HUR","MEN","PC_LF","Q","2006-Q1",7.933333,
"LVA","HUR","MEN","PC_LF","Q","2006-Q2",7.733333,
"LVA","HUR","MEN","PC_LF","Q","2006-Q3",6.866667,
"LVA","HUR","MEN","PC_LF","Q","2006-Q4",6.766667,
"LVA","HUR","MEN","PC_LF","Q","2007-Q1",7.566667,
"LVA","HUR","MEN","PC_LF","Q","2007-Q2",6.366667,
"LVA","HUR","MEN","PC_LF","Q","2007-Q3",6.233333,
"LVA","HUR","MEN","PC_LF","Q","2007-Q4",5.866667,
"LVA","HUR","MEN","PC_LF","Q","2008-Q1",6.866667,
"LVA","HUR","MEN","PC_LF","Q","2008-Q2",6.4,
"LVA","HUR","MEN","PC_LF","Q","2008-Q3",8.266666,
"LVA","HUR","MEN","PC_LF","Q","2008-Q4",12.16667,
"LVA","HUR","MEN","PC_LF","Q","2009-Q1",16.6,
"LVA","HUR","MEN","PC_LF","Q","2009-Q2",20.4,
"LVA","HUR","MEN","PC_LF","Q","2009-Q3",22.86667,
"LVA","HUR","MEN","PC_LF","Q","2009-Q4",24.16667,
"LVA","HUR","MEN","PC_LF","Q","2010-Q1",25.7,
"LVA","HUR","MEN","PC_LF","Q","2010-Q2",23.33333,
"LVA","HUR","MEN","PC_LF","Q","2010-Q3",21.8,
"LVA","HUR","MEN","PC_LF","Q","2010-Q4",20,
"LVA","HUR","MEN","PC_LF","Q","2011-Q1",19.26667,
"LVA","HUR","MEN","PC_LF","Q","2011-Q2",19.73333,
"LVA","HUR","MEN","PC_LF","Q","2011-Q3",17.73333,
"LVA","HUR","MEN","PC_LF","Q","2011-Q4",17.66667,
"LVA","HUR","MEN","PC_LF","Q","2012-Q1",16.86667,
"LVA","HUR","MEN","PC_LF","Q","2012-Q2",16.96667,
"LVA","HUR","MEN","PC_LF","Q","2012-Q3",14.56667,
"LVA","HUR","MEN","PC_LF","Q","2012-Q4",16.1,
"LVA","HUR","MEN","PC_LF","Q","2013-Q1",13.93333,
"LVA","HUR","MEN","PC_LF","Q","2013-Q2",11.8,
"LVA","HUR","MEN","PC_LF","Q","2013-Q3",12.36667,
"LVA","HUR","MEN","PC_LF","Q","2013-Q4",12.2,
"LVA","HUR","MEN","PC_LF","Q","2014-Q1",13.16667,
"LVA","HUR","MEN","PC_LF","Q","2014-Q2",11.86667,
"LVA","HUR","MEN","PC_LF","Q","2014-Q3",11.43333,
"LVA","HUR","MEN","PC_LF","Q","2014-Q4",10.83333,
"LVA","HUR","MEN","PC_LF","Q","2015-Q1",10.46667,
"LVA","HUR","MEN","PC_LF","Q","2015-Q2",11.1,
"LVA","HUR","MEN","PC_LF","Q","2015-Q3",11.5,
"LVA","HUR","MEN","PC_LF","Q","2015-Q4",11.33333,
"LVA","HUR","MEN","PC_LF","Q","2016-Q1",10.6,
"LVA","HUR","MEN","PC_LF","Q","2016-Q2",10.3,
"LVA","HUR","MEN","PC_LF","Q","2016-Q3",11.6,
"LVA","HUR","MEN","PC_LF","Q","2016-Q4",11.13333,
"LVA","HUR","MEN","PC_LF","Q","2017-Q1",10.23333,
"LVA","HUR","MEN","PC_LF","Q","2017-Q2",10,
"LVA","HUR","MEN","PC_LF","Q","2017-Q3",9.466666,
"LVA","HUR","MEN","PC_LF","Q","2017-Q4",9.333333,
"LVA","HUR","MEN","PC_LF","Q","2018-Q1",8.633333,
"LVA","HUR","MEN","PC_LF","Q","2018-Q2",8.866667,
"LVA","HUR","MEN","PC_LF","Q","2018-Q3",8.233334,
"LVA","HUR","MEN","PC_LF","Q","2018-Q4",7.833333,
"LVA","HUR","MEN","PC_LF","Q","2019-Q1",7.533333,
"LVA","HUR","MEN","PC_LF","Q","2019-Q2",7.633333,
"LVA","HUR","MEN","PC_LF","Q","2019-Q3",6.866667,
"LVA","HUR","MEN","PC_LF","Q","2019-Q4",6.733333,
"LVA","HUR","MEN","PC_LF","Q","2020-Q1",8.4,
"LVA","HUR","MEN","PC_LF","Q","2020-Q2",9.8,
"LVA","HUR","MEN","PC_LF","Q","2020-Q3",9.433333,
"LVA","HUR","MEN","PC_LF","Q","2020-Q4",8.933333,
"LVA","HUR","MEN","PC_LF","Q","2021-Q1",8.3,
"LVA","HUR","MEN","PC_LF","Q","2021-Q2",8.866667,
"LVA","HUR","MEN","PC_LF","Q","2021-Q3",8.766666,
"JPN","HUR","MEN","PC_LF","M","1953-01",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-02",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-03",1.9,
"JPN","HUR","MEN","PC_LF","M","1953-04",2,
"JPN","HUR","MEN","PC_LF","M","1953-05",2.1,
"JPN","HUR","MEN","PC_LF","M","1953-06",2,
"JPN","HUR","MEN","PC_LF","M","1953-07",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-08",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-09",1.7,
"JPN","HUR","MEN","PC_LF","M","1953-10",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-11",1.8,
"JPN","HUR","MEN","PC_LF","M","1953-12",1.6,
"JPN","HUR","MEN","PC_LF","M","1954-01",1.7,
"JPN","HUR","MEN","PC_LF","M","1954-02",1.9,
"JPN","HUR","MEN","PC_LF","M","1954-03",2,
"JPN","HUR","MEN","PC_LF","M","1954-04",2,
"JPN","HUR","MEN","PC_LF","M","1954-05",2.4,
"JPN","HUR","MEN","PC_LF","M","1954-06",2.4,
"JPN","HUR","MEN","PC_LF","M","1954-07",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-08",2.8,
"JPN","HUR","MEN","PC_LF","M","1954-09",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-10",2.6,
"JPN","HUR","MEN","PC_LF","M","1954-11",2.7,
"JPN","HUR","MEN","PC_LF","M","1954-12",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-01",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-02",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-03",2.4,
"JPN","HUR","MEN","PC_LF","M","1955-04",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-05",2.5,
"JPN","HUR","MEN","PC_LF","M","1955-06",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-07",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-08",2.7,
"JPN","HUR","MEN","PC_LF","M","1955-09",2.8,
"JPN","HUR","MEN","PC_LF","M","1955-10",2.9,
"JPN","HUR","MEN","PC_LF","M","1955-11",2.6,
"JPN","HUR","MEN","PC_LF","M","1955-12",2.6,
"JPN","HUR","MEN","PC_LF","M","1956-01",2.7,
"JPN","HUR","MEN","PC_LF","M","1956-02",2.6,
"JPN","HUR","MEN","PC_LF","M","1956-03",2.7,
"JPN","HUR","MEN","PC_LF","M","1956-04",2.5,
"JPN","HUR","MEN","PC_LF","M","1956-05",2.3,
"JPN","HUR","MEN","PC_LF","M","1956-06",2.1,
"JPN","HUR","MEN","PC_LF","M","1956-07",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-08",2,
"JPN","HUR","MEN","PC_LF","M","1956-09",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-10",2,
"JPN","HUR","MEN","PC_LF","M","1956-11",2.2,
"JPN","HUR","MEN","PC_LF","M","1956-12",2.4,
"JPN","HUR","MEN","PC_LF","M","1957-01",2.1,
"JPN","HUR","MEN","PC_LF","M","1957-02",2,
"JPN","HUR","MEN","PC_LF","M","1957-03",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-04",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-05",1.7,
"JPN","HUR","MEN","PC_LF","M","1957-06",1.6,
"JPN","HUR","MEN","PC_LF","M","1957-07",1.7,
"JPN","HUR","MEN","PC_LF","M","1957-08",1.8,
"JPN","HUR","MEN","PC_LF","M","1957-09",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-10",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-11",1.9,
"JPN","HUR","MEN","PC_LF","M","1957-12",1.9,
"JPN","HUR","MEN","PC_LF","M","1958-01",1.9,
"JPN","HUR","MEN","PC_LF","M","1958-02",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-03",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-04",2.1,
"JPN","HUR","MEN","PC_LF","M","1958-05",2.2,
"JPN","HUR","MEN","PC_LF","M","1958-06",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-07",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-08",2.4,
"JPN","HUR","MEN","PC_LF","M","1958-09",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-10",2.3,
"JPN","HUR","MEN","PC_LF","M","1958-11",2.2,
"JPN","HUR","MEN","PC_LF","M","1958-12",1.9,
"JPN","HUR","MEN","PC_LF","M","1959-01",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-02",2.5,
"JPN","HUR","MEN","PC_LF","M","1959-03",2.6,
"JPN","HUR","MEN","PC_LF","M","1959-04",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-05",2.4,
"JPN","HUR","MEN","PC_LF","M","1959-06",2.5,
"JPN","HUR","MEN","PC_LF","M","1959-07",2.4,
