"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","UNEMP","TOT","PC_LF","A","2011",7.93869,"B"
"OECD","UNEMP","TOT","PC_LF","A","2012",7.936302,
"OECD","UNEMP","TOT","PC_LF","A","2013",7.876283,"B"
"OECD","UNEMP","TOT","PC_LF","A","2014",7.35627,"B"
"OECD","UNEMP","TOT","PC_LF","A","2015",6.770274,"B"
"OECD","UNEMP","TOT","PC_LF","A","2016",6.32796,"B"
"OECD","UNEMP","TOT","PC_LF","A","2017",5.768556,"B"
"OECD","UNEMP","TOT","PC_LF","A","2018",5.29647,
"OECD","UNEMP","WOMEN","PC_LF","A","2005",6.93228,"E"
"OECD","UNEMP","WOMEN","PC_LF","A","2006",6.39404,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2007",5.867806,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2008",6.039363,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2009",7.700415,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2010",8.044628,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2011",7.9344,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2012",8.027661,
"OECD","UNEMP","WOMEN","PC_LF","A","2013",7.927868,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2014",7.465531,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2015",6.866531,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2016",6.444416,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2017",5.933352,"B"
"OECD","UNEMP","WOMEN","PC_LF","A","2018",5.438372,
"AUS","UNEMP","MEN","PC_LF","Q","1978-Q2",5.367439,
"AUS","UNEMP","MEN","PC_LF","Q","1978-Q3",5.505468,
"AUS","UNEMP","MEN","PC_LF","Q","1978-Q4",5.458104,
"AUS","UNEMP","MEN","PC_LF","Q","1979-Q1",5.377658,
"AUS","UNEMP","MEN","PC_LF","Q","1979-Q2",5.32805,
"AUS","UNEMP","MEN","PC_LF","Q","1979-Q3",5.029937,
"AUS","UNEMP","MEN","PC_LF","Q","1979-Q4",4.958525,
"AUS","UNEMP","MEN","PC_LF","Q","1980-Q1",5.088015,
"AUS","UNEMP","MEN","PC_LF","Q","1980-Q2",5.244032,
"AUS","UNEMP","MEN","PC_LF","Q","1980-Q3",5.131512,
"AUS","UNEMP","MEN","PC_LF","Q","1980-Q4",4.856464,
"AUS","UNEMP","MEN","PC_LF","Q","1981-Q1",4.782262,
"AUS","UNEMP","MEN","PC_LF","Q","1981-Q2",4.547761,
"AUS","UNEMP","MEN","PC_LF","Q","1981-Q3",4.860745,
"AUS","UNEMP","MEN","PC_LF","Q","1981-Q4",5.060237,
"AUS","UNEMP","MEN","PC_LF","Q","1982-Q1",5.243493,
"AUS","UNEMP","MEN","PC_LF","Q","1982-Q2",5.637443,
"AUS","UNEMP","MEN","PC_LF","Q","1982-Q3",6.480082,
"AUS","UNEMP","MEN","PC_LF","Q","1982-Q4",8.190676,
"AUS","UNEMP","MEN","PC_LF","Q","1983-Q1",9.350692,
"AUS","UNEMP","MEN","PC_LF","Q","1983-Q2",10.07099,
"AUS","UNEMP","MEN","PC_LF","Q","1983-Q3",10.16774,
"AUS","UNEMP","MEN","PC_LF","Q","1983-Q4",9.506235,
"AUS","UNEMP","MEN","PC_LF","Q","1984-Q1",9.095158,
"AUS","UNEMP","MEN","PC_LF","Q","1984-Q2",8.782502,
"AUS","UNEMP","MEN","PC_LF","Q","1984-Q3",8.647453,
"AUS","UNEMP","MEN","PC_LF","Q","1984-Q4",8.363155,
"AUS","UNEMP","MEN","PC_LF","Q","1985-Q1",8.289626,
"AUS","UNEMP","MEN","PC_LF","Q","1985-Q2",8.281569,
"AUS","UNEMP","MEN","PC_LF","Q","1985-Q3",7.922072,
"AUS","UNEMP","MEN","PC_LF","Q","1985-Q4",7.377754,
"AUS","UNEMP","MEN","PC_LF","Q","1986-Q1",7.453589,
"AUS","UNEMP","MEN","PC_LF","Q","1986-Q2",7.405244,
"AUS","UNEMP","MEN","PC_LF","Q","1986-Q3",7.811626,
"AUS","UNEMP","MEN","PC_LF","Q","1986-Q4",8.089454,
"AUS","UNEMP","MEN","PC_LF","Q","1987-Q1",7.977745,
"AUS","UNEMP","MEN","PC_LF","Q","1987-Q2",7.862973,
"AUS","UNEMP","MEN","PC_LF","Q","1987-Q3",7.629999,
"AUS","UNEMP","MEN","PC_LF","Q","1987-Q4",7.629724,
"AUS","UNEMP","MEN","PC_LF","Q","1988-Q1",7.09571,
"AUS","UNEMP","MEN","PC_LF","Q","1988-Q2",7.164466,
"AUS","UNEMP","MEN","PC_LF","Q","1988-Q3",6.564126,
"AUS","UNEMP","MEN","PC_LF","Q","1988-Q4",6.318809,
"AUS","UNEMP","MEN","PC_LF","Q","1989-Q1",6.156521,
"AUS","UNEMP","MEN","PC_LF","Q","1989-Q2",5.688139,
"AUS","UNEMP","MEN","PC_LF","Q","1989-Q3",5.574785,
"AUS","UNEMP","MEN","PC_LF","Q","1989-Q4",5.372961,
"AUS","UNEMP","MEN","PC_LF","Q","1990-Q1",5.83356,
"AUS","UNEMP","MEN","PC_LF","Q","1990-Q2",6.219503,
"AUS","UNEMP","MEN","PC_LF","Q","1990-Q3",7.069458,
"AUS","UNEMP","MEN","PC_LF","Q","1990-Q4",7.959217,
"AUS","UNEMP","MEN","PC_LF","Q","1991-Q1",8.883249,
"AUS","UNEMP","MEN","PC_LF","Q","1991-Q2",9.927409,
"AUS","UNEMP","MEN","PC_LF","Q","1991-Q3",10.27045,
"AUS","UNEMP","MEN","PC_LF","Q","1991-Q4",10.65169,
"AUS","UNEMP","MEN","PC_LF","Q","1992-Q1",10.87725,
"AUS","UNEMP","MEN","PC_LF","Q","1992-Q2",11.20142,
"AUS","UNEMP","MEN","PC_LF","Q","1992-Q3",11.4662,
"AUS","UNEMP","MEN","PC_LF","Q","1992-Q4",11.87652,
"AUS","UNEMP","MEN","PC_LF","Q","1993-Q1",11.61871,
"AUS","UNEMP","MEN","PC_LF","Q","1993-Q2",11.72953,
"AUS","UNEMP","MEN","PC_LF","Q","1993-Q3",11.46177,
"AUS","UNEMP","MEN","PC_LF","Q","1993-Q4",11.31713,
"AUS","UNEMP","MEN","PC_LF","Q","1994-Q1",10.88758,
"AUS","UNEMP","MEN","PC_LF","Q","1994-Q2",10.21882,
"AUS","UNEMP","MEN","PC_LF","Q","1994-Q3",9.633514,
"AUS","UNEMP","MEN","PC_LF","Q","1994-Q4",9.211413,
"AUS","UNEMP","MEN","PC_LF","Q","1995-Q1",8.860591,
"AUS","UNEMP","MEN","PC_LF","Q","1995-Q2",8.749863,
"AUS","UNEMP","MEN","PC_LF","Q","1995-Q3",8.732533,
"AUS","UNEMP","MEN","PC_LF","Q","1995-Q4",8.700088,
"AUS","UNEMP","MEN","PC_LF","Q","1996-Q1",8.77293,
"AUS","UNEMP","MEN","PC_LF","Q","1996-Q2",8.617981,
"AUS","UNEMP","MEN","PC_LF","Q","1996-Q3",8.742658,
"AUS","UNEMP","MEN","PC_LF","Q","1996-Q4",8.776326,
"AUS","UNEMP","MEN","PC_LF","Q","1997-Q1",8.842515,
"AUS","UNEMP","MEN","PC_LF","Q","1997-Q2",8.675074,
"AUS","UNEMP","MEN","PC_LF","Q","1997-Q3",8.660821,
"AUS","UNEMP","MEN","PC_LF","Q","1997-Q4",8.221382,
"AUS","UNEMP","MEN","PC_LF","Q","1998-Q1",8.055932,
"AUS","UNEMP","MEN","PC_LF","Q","1998-Q2",8.003745,
"AUS","UNEMP","MEN","PC_LF","Q","1998-Q3",8.168385,
"AUS","UNEMP","MEN","PC_LF","Q","1998-Q4",7.629574,
"AUS","UNEMP","MEN","PC_LF","Q","1999-Q1",7.232973,
"AUS","UNEMP","MEN","PC_LF","Q","1999-Q2",7.053179,
"AUS","UNEMP","MEN","PC_LF","Q","1999-Q3",7.057235,
"AUS","UNEMP","MEN","PC_LF","Q","1999-Q4",6.841803,
"AUS","UNEMP","MEN","PC_LF","Q","2000-Q1",6.662966,
"AUS","UNEMP","MEN","PC_LF","Q","2000-Q2",6.380268,
"AUS","UNEMP","MEN","PC_LF","Q","2000-Q3",6.327293,
"AUS","UNEMP","MEN","PC_LF","Q","2000-Q4",6.497048,
"AUS","UNEMP","MEN","PC_LF","Q","2001-Q1",6.662929,
"AUS","UNEMP","MEN","PC_LF","Q","2001-Q2",7.057291,
"AUS","UNEMP","MEN","PC_LF","Q","2001-Q3",7.137434,
"AUS","UNEMP","MEN","PC_LF","Q","2001-Q4",7.188518,
"AUS","UNEMP","MEN","PC_LF","Q","2002-Q1",6.928156,
"AUS","UNEMP","MEN","PC_LF","Q","2002-Q2",6.635956,
"AUS","UNEMP","MEN","PC_LF","Q","2002-Q3",6.376094,
"AUS","UNEMP","MEN","PC_LF","Q","2002-Q4",6.210643,
"AUS","UNEMP","MEN","PC_LF","Q","2003-Q1",6.115697,
"AUS","UNEMP","MEN","PC_LF","Q","2003-Q2",6.151481,
"AUS","UNEMP","MEN","PC_LF","Q","2003-Q3",5.819673,
"AUS","UNEMP","MEN","PC_LF","Q","2003-Q4",5.511652,
"AUS","UNEMP","MEN","PC_LF","Q","2004-Q1",5.350319,
"AUS","UNEMP","MEN","PC_LF","Q","2004-Q2",5.358393,
"AUS","UNEMP","MEN","PC_LF","Q","2004-Q3",5.39227,
"AUS","UNEMP","MEN","PC_LF","Q","2004-Q4",5.070018,
"AUS","UNEMP","MEN","PC_LF","Q","2005-Q1",4.886934,
"AUS","UNEMP","MEN","PC_LF","Q","2005-Q2",4.859627,
"AUS","UNEMP","MEN","PC_LF","Q","2005-Q3",4.837988,
"AUS","UNEMP","MEN","PC_LF","Q","2005-Q4",4.979959,
"AUS","UNEMP","MEN","PC_LF","Q","2006-Q1",4.997901,
"AUS","UNEMP","MEN","PC_LF","Q","2006-Q2",4.723588,
"AUS","UNEMP","MEN","PC_LF","Q","2006-Q3",4.627935,
"AUS","UNEMP","MEN","PC_LF","Q","2006-Q4",4.324762,
"AUS","UNEMP","MEN","PC_LF","Q","2007-Q1",4.228756,
"AUS","UNEMP","MEN","PC_LF","Q","2007-Q2",3.953109,
"AUS","UNEMP","MEN","PC_LF","Q","2007-Q3",3.876647,
"AUS","UNEMP","MEN","PC_LF","Q","2007-Q4",4.124262,
"AUS","UNEMP","MEN","PC_LF","Q","2008-Q1",3.772234,
"AUS","UNEMP","MEN","PC_LF","Q","2008-Q2",4.014757,
"AUS","UNEMP","MEN","PC_LF","Q","2008-Q3",3.848963,
"AUS","UNEMP","MEN","PC_LF","Q","2008-Q4",4.242268,
"AUS","UNEMP","MEN","PC_LF","Q","2009-Q1",5.350017,
"AUS","UNEMP","MEN","PC_LF","Q","2009-Q2",6.011427,
"AUS","UNEMP","MEN","PC_LF","Q","2009-Q3",5.844059,
"AUS","UNEMP","MEN","PC_LF","Q","2009-Q4",5.657377,
"AUS","UNEMP","MEN","PC_LF","Q","2010-Q1",5.360926,
"AUS","UNEMP","MEN","PC_LF","Q","2010-Q2",5.254027,
"AUS","UNEMP","MEN","PC_LF","Q","2010-Q3",4.900326,
"AUS","UNEMP","MEN","PC_LF","Q","2010-Q4",4.784098,
"AUS","UNEMP","MEN","PC_LF","Q","2011-Q1",4.698224,
"AUS","UNEMP","MEN","PC_LF","Q","2011-Q2",4.775413,
"AUS","UNEMP","MEN","PC_LF","Q","2011-Q3",5.086641,
"AUS","UNEMP","MEN","PC_LF","Q","2011-Q4",5.061168,
"AUS","UNEMP","MEN","PC_LF","Q","2012-Q1",5.009141,
"AUS","UNEMP","MEN","PC_LF","Q","2012-Q2",4.919237,
"AUS","UNEMP","MEN","PC_LF","Q","2012-Q3",5.344565,
"AUS","UNEMP","MEN","PC_LF","Q","2012-Q4",5.329208,
"AUS","UNEMP","MEN","PC_LF","Q","2013-Q1",5.51477,
"AUS","UNEMP","MEN","PC_LF","Q","2013-Q2",5.644101,
"AUS","UNEMP","MEN","PC_LF","Q","2013-Q3",5.76195,
"AUS","UNEMP","MEN","PC_LF","Q","2013-Q4",5.971611,
"AUS","UNEMP","MEN","PC_LF","Q","2014-Q1",5.773475,
"AUS","UNEMP","MEN","PC_LF","Q","2014-Q2",5.893898,
"AUS","UNEMP","MEN","PC_LF","Q","2014-Q3",6.104866,
"AUS","UNEMP","MEN","PC_LF","Q","2014-Q4",6.195173,
"AUS","UNEMP","MEN","PC_LF","Q","2015-Q1",6.190637,
"AUS","UNEMP","MEN","PC_LF","Q","2015-Q2",6.039734,
"AUS","UNEMP","MEN","PC_LF","Q","2015-Q3",6.128569,
"AUS","UNEMP","MEN","PC_LF","Q","2015-Q4",5.767651,
"AUS","UNEMP","MEN","PC_LF","Q","2016-Q1",5.74435,
"AUS","UNEMP","MEN","PC_LF","Q","2016-Q2",5.568253,
"AUS","UNEMP","MEN","PC_LF","Q","2016-Q3",5.58107,
"AUS","UNEMP","MEN","PC_LF","Q","2016-Q4",5.685002,
"AUS","UNEMP","MEN","PC_LF","Q","2017-Q1",5.654206,
"AUS","UNEMP","MEN","PC_LF","Q","2017-Q2",5.47749,
"AUS","UNEMP","MEN","PC_LF","Q","2017-Q3",5.501153,
"AUS","UNEMP","MEN","PC_LF","Q","2017-Q4",5.431595,
"AUS","UNEMP","MEN","PC_LF","Q","2018-Q1",5.454265,
"AUS","UNEMP","MEN","PC_LF","Q","2018-Q2",5.502855,
"AUS","UNEMP","MEN","PC_LF","Q","2018-Q3",5.132616,
"AUS","UNEMP","MEN","PC_LF","Q","2018-Q4",5.018172,
"AUS","UNEMP","MEN","PC_LF","Q","2019-Q1",4.962393,
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q2",2,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q4",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q1",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q2",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q4",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q1",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q2",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q4",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q1",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q4",2.2,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q1",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q2",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q3",2.9,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q4",2.8,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q1",2.6,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q2",2.3,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q3",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q4",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q1",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q2",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q3",2.7,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q4",4,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q1",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q2",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q3",4.7,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q4",5.4,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q1",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q2",4.5,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q3",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q4",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q1",5.2,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q2",5.6,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q3",5.8,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q4",5.9,"B"
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q1",6.6,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q2",6.261642,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q3",6.321835,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q4",6.302438,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q1",6.311783,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q2",6.319288,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q3",6.211892,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q4",6.185517,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q1",6.028667,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q2",6.229339,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q3",6.135521,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q4",5.987862,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q1",5.761223,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q2",5.507074,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q3",5.832323,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q4",5.967131,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q1",6.206079,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q2",6.565941,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q3",7.111998,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q4",8.794851,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q1",9.638312,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q2",10.22794,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q3",10.35153,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q4",9.709214,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q1",9.365514,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q2",9.13607,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q3",8.820886,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q4",8.633537,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q1",8.536088,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q2",8.451316,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q3",8.168046,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q4",7.862832,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q1",7.913066,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q2",7.802086,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q3",8.234057,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q4",8.331892,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q1",8.279144,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q2",8.172298,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q3",7.983963,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q4",7.915781,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q1",7.519324,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q2",7.640857,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q3",6.924319,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q4",6.754652,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q1",6.594047,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q2",6.165842,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q3",6.010006,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q4",5.853022,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q1",6.228842,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q2",6.465982,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q3",7.222824,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q4",7.867304,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q1",8.730737,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q2",9.628648,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q3",9.841006,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q4",10.21916,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q1",10.41486,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q2",10.63569,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q3",10.81905,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q4",11.14771,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q1",10.90093,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q2",10.85049,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q3",10.88437,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q4",10.8869,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q1",10.43958,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q2",9.884426,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q3",9.473204,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q4",9.056285,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q1",8.765262,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q2",8.365707,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q3",8.367291,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q4",8.389675,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q1",8.400316,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q2",8.416122,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q3",8.619547,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q4",8.619454,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q1",8.619639,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q2",8.482215,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q3",8.372828,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q4",7.97599,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q1",7.839692,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q2",7.733424,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q3",7.78693,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q4",7.374193,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q1",7.081777,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q2",6.88576,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q3",6.873521,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q4",6.632913,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q1",6.650409,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q2",6.301821,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q3",5.988989,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q4",6.171096,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q1",6.366649,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q2",6.8693,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q3",6.866989,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q4",6.979079,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q1",6.626285,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q2",6.404662,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q3",6.279715,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q4",6.157041,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q1",6.055489,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q2",6.051298,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q3",5.906396,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q4",5.708189,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q1",5.537034,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q2",5.435968,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q3",5.478576,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q4",5.117504,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q1",5.107093,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q2",5.057528,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q3",4.957623,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q4",5.007415,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q1",5.044963,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q2",4.857883,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q3",4.6771,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q4",4.515448,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q1",4.550251,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q2",4.325533,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q3",4.253463,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q4",4.353993,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q1",4.086441,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q2",4.259276,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q3",4.182804,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q4",4.441292,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q1",5.308953,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q2",5.729878,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q3",5.678889,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q4",5.557908,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q1",5.3317,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q2",5.29157,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q3",5.120471,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q4",5.090606,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q1",4.970619,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q2",4.963701,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q3",5.189303,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q4",5.205291,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.145095,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.12006,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.270498,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.367187,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.479675,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.632247,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.720439,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.841486,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.897607,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.929316,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q3",6.164449,
